scenario,n_port,lam_nm,mm_mode_count,eta_match,eta_ad,eta_internal
3-port,3,1031.0,2.54713013929956,1.0,1.0,0.95
3-port,3,1032.0,2.542196232197584,1.0,1.0,0.95
3-port,3,1033.0,2.5372766470275674,1.0,1.0,0.95
3-port,3,1034.0,2.5323713284123173,1.0,1.0,0.95
3-port,3,1035.0,2.527480221242036,1.0,1.0,0.95
3-port,3,1036.0,2.522603270672769,1.0,1.0,0.95
3-port,3,1037.0,2.517740422124871,1.0,1.0,0.95
3-port,3,1038.0,2.5128916212814776,1.0,1.0,0.95
3-port,3,1039.0,2.5080568140869888,1.0,1.0,0.95
3-port,3,1040.0,2.503235946745562,1.0,1.0,0.95
3-port,3,1041.0,2.498428965719617,1.0,1.0,0.95
3-port,3,1042.0,2.493635817728346,1.0,1.0,0.95
3-port,3,1043.0,2.488856449746242,1.0,1.0,0.95
3-port,3,1044.0,2.4840908090016294,1.0,1.0,0.95
3-port,3,1045.0,2.4793388429752063,1.0,1.0,0.95
3-port,3,1046.0,2.4746004993986013,1.0,1.0,0.95
3-port,3,1047.0,2.469875726252932,1.0,1.0,0.95
3-port,3,1048.0,2.4651644717673795,1.0,1.0,0.95
3-port,3,1049.0,2.460466684417771,1.0,1.0,0.95
3-port,3,1050.0,2.4557823129251704,1.0,1.0,0.95
3-port,3,1051.0,2.451111306254476,1.0,1.0,0.95
3-port,3,1052.0,2.446453613613035,1.0,1.0,0.95
3-port,3,1053.0,2.4418091844492604,1.0,1.0,0.95
3-port,3,1054.0,2.4371779684512602,1.0,1.0,0.95
3-port,3,1055.0,2.4325599155454727,1.0,1.0,0.95
3-port,3,1056.0,2.4279549758953167,1.0,1.0,0.95
3-port,3,1057.0,2.423363099899843,1.0,1.0,0.95
3-port,3,1058.0,2.4187842381924023,1.0,1.0,0.95
3-port,3,1059.0,2.414218341639314,1.0,1.0,0.95
3-port,3,1060.0,2.409665361338555,1.0,1.0,0.95
3-port,3,1061.0,2.4051252486184413,1.0,1.0,0.95
3-port,3,1062.0,2.4005979550363348,1.0,1.0,0.95
3-port,3,1063.0,2.3960834323773486,1.0,1.0,0.95
3-port,3,1064.0,2.3915816326530615,1.0,1.0,0.95
3-port,3,1065.0,2.3870925081002445,1.0,1.0,0.95
3-port,3,1066.0,2.382616011179595,1.0,1.0,0.95
3-port,3,1067.0,2.3781520945744754,1.0,1.0,0.95
3-port,3,1068.0,2.373700711189664,1.0,1.0,0.95
